Hypervisor vendor:               KVM
Virtualization type:             full
Driver: , governor: 
Vendor ID: AuthenticAMD
Model name: AMD EPYC 7J13 64-Core Processor
Using timer: clock
Welcome to uarch-bench (509d737)
Supported CPU features: SSE3 PCLMULQDQ SSSE3 FMA CX16 SSE4_1 SSE4_2 MOVBE POPCNT AES AVX RDRND TSC_ADJ BMI1 AVX2 BMI2 RDSEED ADX CLFLUSHOPT CLWB SHA
Pinned to CPU 0
Median CPU speed: 3.241 GHz
Running benchmarks groups using timer clock

** Running group branch/x86/indirect : Indirect branch benchmarks **
                               Benchmark    Cycles     Nanos
       20 uncond jumps by 8 then 8 bytes     20.98      6.47
     20 uncond jumps by 16 then 16 bytes     20.98      6.47
     20 uncond jumps by 32 then 32 bytes     20.98      6.47
     20 uncond jumps by 64 then 64 bytes     20.98      6.47
            20 indirect jumps by 8 bytes    303.64     93.67
           20 indirect jumps by 16 bytes    303.46     93.62
           20 indirect jumps by 32 bytes    302.67     93.37
           20 indirect jumps by 64 bytes    302.67     93.37
                       indirect variable     39.36     12.14
               Load rename/alloc latency     30.84      9.52
                LEA rename/alloc latency     28.98      8.94
Finished in 154 ms (branch/x86/indirect)

** Running group call : Call/ret benchmarks **
                               Benchmark    Cycles     Nanos
                      calls sparsed by 0      4.12      1.27
                      calls sparsed by 1      4.18      1.29
                      calls sparsed by 2      4.12      1.27
                      calls sparsed by 3      4.25      1.31
                      calls sparsed by 4      4.31      1.33
                      calls sparsed by 5      5.00      1.54
                      calls sparsed by 6      6.00      1.85
                      calls sparsed by 7      6.99      2.16
                      calls chained by 0      4.06      1.25
                      calls chained by 1      4.06      1.25
                      calls chained by 2      4.06      1.25
                      calls chained by 3      4.06      1.25
                     calls to pushpop fn      4.12      1.27
                     calls to addrsp0 fn      4.12      1.27
                     calls to addrsp8 fn      4.12      1.27
Finished in 118 ms (call)

** Running group cpp : Tests written in C++ **
                               Benchmark    Cycles     Nanos
Dependent    32b / 64b  inline divisions     12.99      4.01
Independent  32b / 64b  inline divisions      6.99      2.16
Dependent    64b / 64b  inline divisions     16.98      5.24
Independent  64b / 64b  inline divisions      7.99      2.47
Dependent   128b / 64b  inline divisions     14.99      4.62
Independent 128b / 64b  inline divisions      7.00      2.16
                gettimeofday() libc call    119.92     36.99
                               crc8 loop      6.08      1.87
        Sum 16-bit halves of array elems      2.85      0.88
                    Four multiplications      4.05      1.25
                 Chained multiplications      3.04      0.94
       Chained multiplications, 4 chains      1.01      0.31
               Indirect adds from memory      2.03      0.63
       Indirect adds from memory, tricky      2.03      0.63
                 Linked-list w/ sentinel      9.95      3.07
                    Linked-list w/ count      9.99      3.08
Finished in 9527 ms (cpp)

** Running group memory/cpp/store : Strided stores **
                               Benchmark    Cycles     Nanos
 8 bit stores to same location                0.58      0.18
 8 bit stores, stride   1, size    4 KiB      0.58      0.18
     512-KiB  32-bit loads (time per CL)      7.07      2.18
     512-KiB  64-bit loads (time per CL)      3.88      1.20
     512-KiB 128-bit loads (time per CL)      2.75      0.85
     512-KiB 256-bit loads (time per CL)      2.24      0.69
     512-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
             1024-KiB touch 1 byte in CL      2.62      0.81
    1024-KiB  32-bit loads (time per CL)      7.11      2.19
    1024-KiB  64-bit loads (time per CL)      4.26      1.31
    1024-KiB 128-bit loads (time per CL)      2.65      0.82
    1024-KiB 256-bit loads (time per CL)      2.56      0.79
    1024-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
Finished in 443 ms (memory/bandwidth/load)

** Running group memory/bandwidth/store : Linear stores **
                               Benchmark    Cycles     Nanos
            4-KiB 32-bit linear store BW      8.12      2.50
            4-KiB 64-bit linear store BW      4.06      1.25
           4-KiB 128-bit linear store BW      4.06      1.25
           4-KiB 256-bit linear store BW      2.03      0.63
           4-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
         4-KiB 32-bit linear NT store BW     22.52      6.95
         4-KiB 64-bit linear NT store BW     11.90      3.67
        4-KiB 128-bit linear NT store BW      9.00      2.78
        4-KiB 256-bit linear NT store BW      9.00      2.78
        4-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
        4-KiB 32-bit NT partial store BW     39.83     12.29
        4-KiB 64-bit NT partial store BW     39.84     12.29
       4-KiB 128-bit NT partial store BW     39.81     12.28
       4-KiB 256-bit NT partial store BW     39.82     12.28
            8-KiB 32-bit linear store BW      8.08      2.49
            8-KiB 64-bit linear store BW      4.05      1.25
           8-KiB 128-bit linear store BW      4.03      1.24
           8-KiB 256-bit linear store BW      2.01      0.62
           8-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
         8-KiB 32-bit linear NT store BW     22.30      6.88
         8-KiB 64-bit linear NT store BW     11.76      3.63
        8-KiB 128-bit linear NT store BW      9.26      2.86
        8-KiB 256-bit linear NT store BW      9.45      2.92
        8-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
        8-KiB 32-bit NT partial store BW     39.52     12.19
        8-KiB 64-bit NT partial store BW     39.53     12.19
       8-KiB 128-bit NT partial store BW     39.50     12.19
       8-KiB 256-bit NT partial store BW     39.51     12.19
           16-KiB 32-bit linear store BW      8.11      2.50
           16-KiB 64-bit linear store BW      4.02      1.24
          16-KiB 128-bit linear store BW      4.01      1.24
          16-KiB 256-bit linear store BW      2.01      0.62
          16-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
        16-KiB 32-bit linear NT store BW     22.26      6.87
        16-KiB 64-bit linear NT store BW     11.70      3.61
       16-KiB 128-bit linear NT store BW      8.89      2.74
       16-KiB 256-bit linear NT store BW      8.89      2.74
       16-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
       16-KiB 32-bit NT partial store BW     39.37     12.14
       16-KiB 64-bit NT partial store BW     39.35     12.14
      16-KiB 128-bit NT partial store BW     39.38     12.15
      16-KiB 256-bit NT partial store BW     39.35     12.14
           32-KiB 32-bit linear store BW      8.06      2.49
           32-KiB 64-bit linear store BW      4.03      1.24
          32-KiB 128-bit linear store BW      4.00      1.24
          32-KiB 256-bit linear store BW      2.00      0.62
          32-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
        32-KiB 32-bit linear NT store BW     22.16      6.84
        32-KiB 64-bit linear NT store BW     11.68      3.60
       32-KiB 128-bit linear NT store BW      8.87      2.74
       32-KiB 256-bit linear NT store BW      8.87      2.74
       32-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
       32-KiB 32-bit NT partial store BW     39.31     12.13
       32-KiB 64-bit NT partial store BW     39.32     12.13
      32-KiB 128-bit NT partial store BW     39.29     12.12
      32-KiB 256-bit NT partial store BW     39.28     12.12
           64-KiB 32-bit linear store BW      8.35      2.58
           64-KiB 64-bit linear store BW      4.30      1.33
          64-KiB 128-bit linear store BW      4.78      1.48
          64-KiB 256-bit linear store BW      3.13      0.96
          64-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
        64-KiB 32-bit linear NT store BW     22.16      6.84
        64-KiB 64-bit linear NT store BW     11.60      3.58
       64-KiB 128-bit linear NT store BW      8.88      2.74
       64-KiB 256-bit linear NT store BW      8.87      2.74
       64-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
       64-KiB 32-bit NT partial store BW     39.25     12.11
       64-KiB 64-bit NT partial store BW     39.26     12.11
      64-KiB 128-bit NT partial store BW     39.23     12.10
      64-KiB 256-bit NT partial store BW     39.26     12.11
          128-KiB 32-bit linear store BW      8.13      2.51
          128-KiB 64-bit linear store BW      4.15      1.28
         128-KiB 128-bit linear store BW      4.73      1.46
         128-KiB 256-bit linear store BW      3.15      0.97
         128-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
       128-KiB 32-bit linear NT store BW     22.12      6.82
       128-KiB 64-bit linear NT store BW     11.64      3.59
      128-KiB 128-bit linear NT store BW      8.86      2.73
      128-KiB 256-bit linear NT store BW      8.87      2.74
      128-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
      128-KiB 32-bit NT partial store BW     39.23     12.10
      128-KiB 64-bit NT partial store BW     39.23     12.10
     128-KiB 128-bit NT partial store BW     39.23     12.10
     128-KiB 256-bit NT partial store BW     39.22     12.10
          256-KiB 32-bit linear store BW      8.14      2.51
          256-KiB 64-bit linear store BW      6.75      2.08
         256-KiB 128-bit linear store BW      4.72      1.46
         256-KiB 256-bit linear store BW      3.16      0.97
         256-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
       256-KiB 32-bit linear NT store BW     22.12      6.82
       256-KiB 64-bit linear NT store BW     11.65      3.59
      256-KiB 128-bit linear NT store BW      8.86      2.73
      256-KiB 256-bit linear NT store BW      8.86      2.73
      256-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
      256-KiB 32-bit NT partial store BW     39.25     12.11
      256-KiB 64-bit NT partial store BW     39.24     12.11
     256-KiB 128-bit NT partial store BW     39.20     12.09
     256-KiB 256-bit NT partial store BW     39.21     12.10
          512-KiB 32-bit linear store BW      8.33      2.57
          512-KiB 64-bit linear store BW      4.61      1.42
         512-KiB 128-bit linear store BW      4.82      1.49
         512-KiB 256-bit linear store BW      3.27      1.01
         512-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
       512-KiB 32-bit linear NT store BW     22.16      6.84
       512-KiB 64-bit linear NT store BW     11.61      3.58
      512-KiB 128-bit linear NT store BW      8.86      2.73
      512-KiB 256-bit linear NT store BW      8.86      2.73
      512-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
      512-KiB 32-bit NT partial store BW     39.24     12.11
      512-KiB 64-bit NT partial store BW     39.23     12.10
     512-KiB 128-bit NT partial store BW     39.23     12.10
     512-KiB 256-bit NT partial store BW     39.21     12.10
         1024-KiB 32-bit linear store BW      8.30      2.56
         1024-KiB 64-bit linear store BW      4.58      1.41
        1024-KiB 128-bit linear store BW      4.45      1.37
        1024-KiB 256-bit linear store BW      3.27      1.01
        1024-KiB 512-bit linear store BW Skipped because hardware doesn't support required features: [AVX512F]
      1024-KiB 32-bit linear NT store BW     22.15      6.83
      1024-KiB 64-bit linear NT store BW     11.65      3.59
     1024-KiB 128-bit linear NT store BW      8.87      2.74
     1024-KiB 256-bit linear NT store BW      8.86      2.73
     1024-KiB 512-bit linear NT store BW Skipped because hardware doesn't support required features: [AVX512F]
     1024-KiB 32-bit NT partial store BW     39.23     12.10
     1024-KiB 64-bit NT partial store BW     39.22     12.10
    1024-KiB 128-bit NT partial store BW     39.22     12.10
    1024-KiB 256-bit NT partial store BW     39.22     12.10
Finished in 5945 ms (memory/bandwidth/store)

** Running group memory/gather : Gather tests **
                               Benchmark    Cycles     Nanos
                L1-hit gatherdd tput xmm      5.01      1.54
                L1-hit gatherdd tput ymm      9.77      3.01
                gatherdd latency xmm + 1     16.52      5.10
                gatherdd latency ymm + 1     24.70      7.62
Finished in 98 ms (memory/gather)

** Running group studies/memory/l2-doubleload : Serial loads at differnet cache line offsets **
                               Benchmark    Cycles     Nanos
                Just one load 16k region      4.02      1.24
                           Just one load     12.15      3.75
                        Dummy load first     13.15      4.06
                       Dummy load second     12.15      3.75
  Dummy load first, alu op before second     13.16      4.06
  Dummy load first, lea in addr depchain     13.16      4.06
       Dummy load first, add dummy value     12.16      3.75
        Dummy load first, indexed second     13.16      4.06
          Dummy load first, both indexed     13.16      4.06
         Dummy load second, both indexed     13.17      4.06
               Same loc prefetcht0 first     12.14      3.74
               Diff loc prefetcht0 first     13.15      4.06
               Diff loc prefetcht1 first     13.15      4.06
                  8-KiB linear bandwidth      1.02      0.31
             8-KiB interleaved bandwidth      1.30      0.40
                8-KiB original bandwidth      1.28      0.39
          8-KiB oneloop-1-wide bandwidth      1.98      0.61
          8-KiB oneloop-2-wide bandwidth      1.23      0.38
                 16-KiB linear bandwidth      1.01      0.31
            16-KiB interleaved bandwidth      1.15      0.35
               16-KiB original bandwidth      1.15      0.36
         16-KiB oneloop-1-wide bandwidth      2.03      0.63
         16-KiB oneloop-2-wide bandwidth      1.14      0.35
                 32-KiB linear bandwidth      1.12      0.35
            32-KiB interleaved bandwidth      1.09      0.34
               32-KiB original bandwidth      1.13      0.35
         32-KiB oneloop-1-wide bandwidth      2.02      0.62
         32-KiB oneloop-2-wide bandwidth      1.09      0.34
                 64-KiB linear bandwidth      2.01      0.62
            64-KiB interleaved bandwidth      2.03      0.63
               64-KiB original bandwidth      2.04      0.63
         64-KiB oneloop-1-wide bandwidth      2.04      0.63
         64-KiB oneloop-2-wide bandwidth      2.02      0.62
                128-KiB linear bandwidth      2.01      0.62
           128-KiB interleaved bandwidth      2.01      0.62
              128-KiB original bandwidth      2.01      0.62
        128-KiB oneloop-1-wide bandwidth      2.04      0.63
        128-KiB oneloop-2-wide bandwidth      2.01      0.62
                256-KiB linear bandwidth      2.02      0.62
           256-KiB interleaved bandwidth      2.02      0.62
              256-KiB original bandwidth      2.03      0.62
        256-KiB oneloop-1-wide bandwidth      2.04      0.63
        256-KiB oneloop-2-wide bandwidth      2.02      0.62
                512-KiB linear bandwidth      2.32      0.72
           512-KiB interleaved bandwidth      2.32      0.72
              512-KiB original bandwidth      2.38      0.73
        512-KiB oneloop-1-wide bandwidth      2.52      0.78
        512-KiB oneloop-2-wide bandwidth      2.36      0.73
               1024-KiB linear bandwidth      2.63      0.81
          1024-KiB interleaved bandwidth      2.61      0.81
             1024-KiB original bandwidth      2.65      0.82
       1024-KiB oneloop-1-wide bandwidth      2.80      0.86
       1024-KiB oneloop-2-wide bandwidth      2.62      0.81
             Linked list traversal + sum     12.16      3.75
Finished in 4272 ms (studies/memory/l2-doubleload)

** Running group memory/store-fwd : Store forwaring latency and throughput **
                               Benchmark    Cycles     Nanos
           Store forward latency delay 0      1.05      0.32
           Store forward latency delay 1      1.10      0.34
           Store forward latency delay 2      1.99      0.62
           Store forward latency delay 3      2.99      0.92
           Store forward latency delay 4      3.99      1.23
           Store forward latency delay 5      4.99      1.54
            Store fwd tput concurrency 1      1.00      0.31
            Store fwd tput concurrency 2      1.00      0.31
            Store fwd tput concurrency 3      1.00      0.31
            Store fwd tput concurrency 4      1.00      0.31
            Store fwd tput concurrency 5      1.00      0.31
            Store fwd tput concurrency 6      1.00      0.31
            Store fwd tput concurrency 7      0.71      0.22
            Store fwd tput concurrency 8      0.67      0.21
            Store fwd tput concurrency 9      0.67      0.21
           Store fwd tput concurrency 10      0.67      0.21
Finished in 6 ms (memory/store-fwd)

** Running group memory/touch-lines : Touching cache lines **

---------- Oneshot calibration start (default) --------------
                               Benchmark    Cycles     Nanos
                 Oneshot overhead min       162.07     50.00
          Oneshot overhead median (used)    162.07     50.00
                 Oneshot overhead max       165.32     51.00
---------- Oneshot calibration end   (default) --------------

touch-lines-1 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
              touch one cache line 1 KiB         1     97.45     30.06
              touch one cache line 1 KiB         2     30.39      9.38
              touch one cache line 1 KiB         3     24.31      7.50
              touch one cache line 1 KiB         4     24.31      7.50
              touch one cache line 1 KiB         5     30.39      9.38
              touch one cache line 1 KiB         6     60.98     18.81
              touch one cache line 1 KiB         7     24.11      7.44
              touch one cache line 1 KiB         8    101.50     31.31
              touch one cache line 1 KiB         9     24.31      7.50
              touch one cache line 1 KiB        10     26.34      8.12
              touch one cache line 1 KiB        11     24.51      7.56
              touch one cache line 1 KiB        12     24.51      7.56
              touch one cache line 1 KiB        13     26.54      8.19
              touch one cache line 1 KiB        14     24.51      7.56
              touch one cache line 1 KiB        15     24.51      7.56
              touch one cache line 1 KiB        16     46.80     14.44
              touch one cache line 1 KiB        17    137.97     42.56
              touch one cache line 1 KiB        18     24.31      7.50
              touch one cache line 1 KiB        19     26.34      8.12
              touch one cache line 1 KiB        20     26.34      8.12
              touch one cache line 1 KiB    median     26.34      8.12

touch-lines-2 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
              touch one cache line 2 KiB         1     25.43      7.84
              touch one cache line 2 KiB         2     57.94     17.88
              touch one cache line 2 KiB         3     23.40      7.22
              touch one cache line 2 KiB         4     35.45     10.94
              touch one cache line 2 KiB         5     24.41      7.53
              touch one cache line 2 KiB         6     22.29      6.88
              touch one cache line 2 KiB         7     24.31      7.50
              touch one cache line 2 KiB         8     23.30      7.19
              touch one cache line 2 KiB         9     14.18      4.38
              touch one cache line 2 KiB        10     13.17      4.06
              touch one cache line 2 KiB        11     13.17      4.06
              touch one cache line 2 KiB        12     14.18      4.38
              touch one cache line 2 KiB        13     14.18      4.38
              touch one cache line 2 KiB        14     14.18      4.38
              touch one cache line 2 KiB        15     14.18      4.38
              touch one cache line 2 KiB        16     13.17      4.06
              touch one cache line 2 KiB        17     23.30      7.19
              touch one cache line 2 KiB        18     12.26      3.78
              touch one cache line 2 KiB        19     13.17      4.06
              touch one cache line 2 KiB        20     13.17      4.06
              touch one cache line 2 KiB    median     14.18      4.38

touch-lines-4 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
              touch one cache line 4 KiB         1     27.40      8.45
              touch one cache line 4 KiB         2     14.23      4.39
              touch one cache line 4 KiB         3     13.68      4.22
              touch one cache line 4 KiB         4     13.22      4.08
              touch one cache line 4 KiB         5     13.73      4.23
              touch one cache line 4 KiB         6     12.71      3.92
              touch one cache line 4 KiB         7     12.66      3.91
              touch one cache line 4 KiB         8     12.71      3.92
              touch one cache line 4 KiB         9     13.17      4.06
              touch one cache line 4 KiB        10     12.21      3.77
              touch one cache line 4 KiB        11     12.71      3.92
              touch one cache line 4 KiB        12      8.15      2.52
              touch one cache line 4 KiB        13      8.15      2.52
              touch one cache line 4 KiB        14      8.15      2.52
              touch one cache line 4 KiB        15      8.15      2.52
              touch one cache line 4 KiB        16      7.60      2.34
              touch one cache line 4 KiB        17      7.60      2.34
              touch one cache line 4 KiB        18      8.10      2.50
              touch one cache line 4 KiB        19      7.65      2.36
              touch one cache line 4 KiB        20      8.05      2.48
              touch one cache line 4 KiB    median     12.21      3.77

touch-lines-8 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
              touch one cache line 8 KiB         1      9.40      2.90
              touch one cache line 8 KiB         2      5.09      1.57
              touch one cache line 8 KiB         3      5.32      1.64
              touch one cache line 8 KiB         4      4.84      1.49
              touch one cache line 8 KiB         5      5.04      1.55
              touch one cache line 8 KiB         6      4.86      1.50
              touch one cache line 8 KiB         7      5.06      1.56
              touch one cache line 8 KiB         8      5.09      1.57
              touch one cache line 8 KiB         9      5.09      1.57
              touch one cache line 8 KiB        10      4.84      1.49
              touch one cache line 8 KiB        11      5.06      1.56
              touch one cache line 8 KiB        12      5.34      1.65
              touch one cache line 8 KiB        13      5.32      1.64
              touch one cache line 8 KiB        14      5.06      1.56
              touch one cache line 8 KiB        15      4.84      1.49
              touch one cache line 8 KiB        16      4.84      1.49
              touch one cache line 8 KiB        17      5.09      1.57
              touch one cache line 8 KiB        18      5.06      1.56
              touch one cache line 8 KiB        19      4.84      1.49
              touch one cache line 8 KiB        20      5.32      1.64
              touch one cache line 8 KiB    median      5.06      1.56

touch-lines-16 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
             touch one cache line 16 KiB         1      6.20      1.91
             touch one cache line 16 KiB         2      6.23      1.92
             touch one cache line 16 KiB         3      6.47      2.00
             touch one cache line 16 KiB         4      9.51      2.93
             touch one cache line 16 KiB         5      6.23      1.92
             touch one cache line 16 KiB         6      6.34      1.96
             touch one cache line 16 KiB         7      6.34      1.96
             touch one cache line 16 KiB         8      6.60      2.04
             touch one cache line 16 KiB         9      6.09      1.88
             touch one cache line 16 KiB        10      6.34      1.96
             touch one cache line 16 KiB        11      6.23      1.92
             touch one cache line 16 KiB        12      6.47      2.00
             touch one cache line 16 KiB        13     10.66      3.29
             touch one cache line 16 KiB        14      6.22      1.92
             touch one cache line 16 KiB        15      7.36      2.27
             touch one cache line 16 KiB        16      8.00      2.47
             touch one cache line 16 KiB        17      6.60      2.04
             touch one cache line 16 KiB        18      6.61      2.04
             touch one cache line 16 KiB        19      8.24      2.54
             touch one cache line 16 KiB        20      6.47      2.00
             touch one cache line 16 KiB    median      6.47      2.00

touch-lines-32 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
             touch one cache line 32 KiB         1      7.42      2.29
             touch one cache line 32 KiB         2      6.53      2.02
             touch one cache line 32 KiB         3      5.96      1.84
             touch one cache line 32 KiB         4      7.16      2.21
             touch one cache line 32 KiB         5      5.90      1.82
             touch one cache line 32 KiB         6      5.39      1.66
             touch one cache line 32 KiB         7      5.65      1.74
             touch one cache line 32 KiB         8      5.52      1.70
             touch one cache line 32 KiB         9      5.45      1.68
             touch one cache line 32 KiB        10      6.53      2.02
             touch one cache line 32 KiB        11      8.57      2.64
             touch one cache line 32 KiB        12      6.16      1.90
             touch one cache line 32 KiB        13      5.96      1.84
             touch one cache line 32 KiB        14      7.42      2.29
             touch one cache line 32 KiB        15      5.52      1.70
             touch one cache line 32 KiB        16      5.58      1.72
             touch one cache line 32 KiB        17      7.17      2.21
             touch one cache line 32 KiB        18      8.88      2.74
             touch one cache line 32 KiB        19      7.48      2.31
             touch one cache line 32 KiB        20      8.18      2.52
             touch one cache line 32 KiB    median      6.16      1.90

touch-lines-64 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
             touch one cache line 64 KiB         1      6.31      1.95
             touch one cache line 64 KiB         2      7.20      2.22
             touch one cache line 64 KiB         3      6.22      1.92
             touch one cache line 64 KiB         4      6.02      1.86
             touch one cache line 64 KiB         5      5.49      1.69
             touch one cache line 64 KiB         6      6.44      1.99
             touch one cache line 64 KiB         7      5.01      1.55
             touch one cache line 64 KiB         8      5.11      1.58
             touch one cache line 64 KiB         9      5.11      1.58
             touch one cache line 64 KiB        10      6.89      2.12
             touch one cache line 64 KiB        11      5.11      1.58
             touch one cache line 64 KiB        12      5.71      1.76
             touch one cache line 64 KiB        13      5.68      1.75
             touch one cache line 64 KiB        14      5.65      1.74
             touch one cache line 64 KiB        15      7.10      2.19
             touch one cache line 64 KiB        16      7.17      2.21
             touch one cache line 64 KiB        17      6.12      1.89
             touch one cache line 64 KiB        18      6.28      1.94
             touch one cache line 64 KiB        19      5.26      1.62
             touch one cache line 64 KiB        20      6.47      2.00
             touch one cache line 64 KiB    median      6.02      1.86

touch-lines-128 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
            touch one cache line 128 KiB         1      6.77      2.09
            touch one cache line 128 KiB         2      5.39      1.66
            touch one cache line 128 KiB         3      6.25      1.93
            touch one cache line 128 KiB         4      6.04      1.86
            touch one cache line 128 KiB         5      5.80      1.79
            touch one cache line 128 KiB         6      6.55      2.02
            touch one cache line 128 KiB         7      6.09      1.88
            touch one cache line 128 KiB         8      5.27      1.62
            touch one cache line 128 KiB         9      6.49      2.00
            touch one cache line 128 KiB        10      6.39      1.97
            touch one cache line 128 KiB        11      5.53      1.71
            touch one cache line 128 KiB        12      6.44      1.99
            touch one cache line 128 KiB        13      5.46      1.68
            touch one cache line 128 KiB        14      5.04      1.56
            touch one cache line 128 KiB        15      5.31      1.64
            touch one cache line 128 KiB        16      5.34      1.65
            touch one cache line 128 KiB        17      6.17      1.90
            touch one cache line 128 KiB        18      4.85      1.50
            touch one cache line 128 KiB        19      5.25      1.62
            touch one cache line 128 KiB        20      5.55      1.71
            touch one cache line 128 KiB    median      5.55      1.71

touch-lines-256 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
            touch one cache line 256 KiB         1      6.38      1.97
            touch one cache line 256 KiB         2      5.86      1.81
            touch one cache line 256 KiB         3      5.50      1.70
            touch one cache line 256 KiB         4      5.00      1.54
            touch one cache line 256 KiB         5      5.10      1.57
            touch one cache line 256 KiB         6      5.33      1.64
            touch one cache line 256 KiB         7      5.44      1.68
            touch one cache line 256 KiB         8      5.03      1.55
            touch one cache line 256 KiB         9      5.79      1.79
            touch one cache line 256 KiB        10      5.42      1.67
            touch one cache line 256 KiB        11      5.61      1.73
            touch one cache line 256 KiB        12      5.68      1.75
            touch one cache line 256 KiB        13      5.52      1.70
            touch one cache line 256 KiB        14      5.59      1.72
            touch one cache line 256 KiB        15      5.75      1.77
            touch one cache line 256 KiB        16      5.14      1.59
            touch one cache line 256 KiB        17      4.87      1.50
            touch one cache line 256 KiB        18      5.12      1.58
            touch one cache line 256 KiB        19      5.15      1.59
            touch one cache line 256 KiB        20      4.67      1.44
            touch one cache line 256 KiB    median      5.42      1.67

touch-lines-512 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
            touch one cache line 512 KiB         1      6.17      1.90
            touch one cache line 512 KiB         2      5.28      1.63
            touch one cache line 512 KiB         3      5.07      1.56
            touch one cache line 512 KiB         4      4.89      1.51
            touch one cache line 512 KiB         5      4.73      1.46
            touch one cache line 512 KiB         6      4.51      1.39
            touch one cache line 512 KiB         7      4.48      1.38
            touch one cache line 512 KiB         8      4.41      1.36
            touch one cache line 512 KiB         9      4.27      1.32
            touch one cache line 512 KiB        10      5.03      1.55
            touch one cache line 512 KiB        11      5.14      1.59
            touch one cache line 512 KiB        12      4.77      1.47
            touch one cache line 512 KiB        13      4.68      1.44
            touch one cache line 512 KiB        14      4.48      1.38
            touch one cache line 512 KiB        15      4.25      1.31
            touch one cache line 512 KiB        16      4.32      1.33
            touch one cache line 512 KiB        17      4.17      1.29
            touch one cache line 512 KiB        18      3.93      1.21
            touch one cache line 512 KiB        19      4.35      1.34
            touch one cache line 512 KiB        20      3.99      1.23
            touch one cache line 512 KiB    median      4.48      1.38

touch-lines-1024 @ 0x0x506860
                               Benchmark    Sample    Cycles     Nanos
           touch one cache line 1024 KiB         1      5.33      1.64
           touch one cache line 1024 KiB         2      3.77      1.16
           touch one cache line 1024 KiB         3      3.75      1.16
           touch one cache line 1024 KiB         4      4.49      1.39
           touch one cache line 1024 KiB         5      4.86      1.50
           touch one cache line 1024 KiB         6      5.19      1.60
           touch one cache line 1024 KiB         7      5.28      1.63
           touch one cache line 1024 KiB         8      4.92      1.52
           touch one cache line 1024 KiB         9      4.23      1.31
           touch one cache line 1024 KiB        10      3.90      1.20
           touch one cache line 1024 KiB        11      4.00      1.24
           touch one cache line 1024 KiB        12      4.42      1.36
           touch one cache line 1024 KiB        13      5.78      1.78
           touch one cache line 1024 KiB        14      5.81      1.79
           touch one cache line 1024 KiB        15      5.44      1.68
           touch one cache line 1024 KiB        16      4.61      1.42
           touch one cache line 1024 KiB        17      4.15      1.28
           touch one cache line 1024 KiB        18      5.54      1.71
           touch one cache line 1024 KiB        19      3.85      1.19
           touch one cache line 1024 KiB        20      3.80      1.17
           touch one cache line 1024 KiB    median      4.49      1.39

Finished in 547 ms (memory/touch-lines)

** Running group memory/store-fwd-oneshot : Store forwaring latency and throughput **
oneshot-latency-5 @ 0x0x706880
                               Benchmark    Sample    Cycles     Nanos
             StFwd oneshot lat (delay 5)         1 154003.24  47510.00
             StFwd oneshot lat (delay 5)         2 183620.75  56647.00
             StFwd oneshot lat (delay 5)         3 147374.39  45465.00
             StFwd oneshot lat (delay 5)         4 147445.71  45487.00
             StFwd oneshot lat (delay 5)         5 148155.59  45706.00
             StFwd oneshot lat (delay 5)         6 149260.94  46047.00
             StFwd oneshot lat (delay 5)         7 147507.29  45506.00
             StFwd oneshot lat (delay 5)         8 147150.73  45396.00
             StFwd oneshot lat (delay 5)         9 147115.07  45385.00
             StFwd oneshot lat (delay 5)        10 147118.31  45386.00
             StFwd oneshot lat (delay 5)        11 147115.07  45385.00
